-877831.936160246,-842108.459436488,344.59
-877846.311650166,-842123.596513645,344.93
-877860.686185262,-842138.733015212,343.41
-877875.06149038,-842153.870301646,345.1
-877890.038093383,-842169.584171715,355.37
-877904.413360405,-842184.721514876,363.62
-877918.787819578,-842199.858129231,365.31
-877933.05103915,-842215.112288372,365.14
-877947.425458485,-842230.248960706,363.29
-877961.800647841,-842245.386417911,360.93
-877976.063013672,-842260.639911945,359.75
-877990.927955093,-842276.471818438,361.27
-878005.302441483,-842291.608454149,359.25
-878019.565382052,-842306.862952639,nan
-878033.827657741,-842322.116572885,nan
-878047.977590547,-842337.487306668,nan
-878062.240460209,-842352.741902597,nan
-878076.502664999,-842367.995620273,nan
-878090.653309718,-842383.367214023,nan
-878104.803285496,-842398.737933299,283.12
-878118.953876141,-842414.109598311,283.62
-878133.103797851,-842429.48038884,277.73
-878147.254334423,-842444.852125112,280.09
-878162.006154032,-842460.800466826,277.05
-878176.044444706,-842476.289220685,276.04
-878190.194255807,-842491.660156427,278.57
-878204.232486249,-842507.148987183,276.38
-878218.270043667,-842522.636947189,273.18
-878232.308211817,-842538.125856715,273.35
-878245.743757925,-842553.036410216,267.12
-878259.78201134,-842568.525244322,268.3
-878273.707091872,-842584.13047274,270.32
-878287.745280939,-842599.61938748,268.63
-878301.670292976,-842615.224700259,269.14
-878315.708417692,-842630.713695633,269.98
-878329.633361235,-842646.319092772,265.94
-878343.559205481,-842661.925136589,269.14
-878357.484225525,-842677.53046664,269.98
-878371.409852129,-842693.136749972,268.63
-878385.334801605,-842708.742166233,266.28
-878399.260357632,-842724.34853578,268.8
-878413.185236542,-842739.954038252,271.5
-878427.110869084,-842755.560340703,272.51
-878441.035530337,-842771.166082699,270.15
-878454.961092308,-842786.772471362,274.53
-878468.885830084,-842802.37814625,275.37
-878482.698937473,-842818.101760787,276.04
-878496.021663877,-842833.130020953,276.04
-878509.946936109,-842848.73673624,275.54
-878523.871531252,-842864.342584421,277.22
-878537.68463485,-842880.066226252,275.03
-878551.609010236,-842895.67231583,283.96
-878565.534286357,-842911.27905207,281.1
-878579.458591169,-842926.885227863,282.61
-878593.271543222,-842942.609051377,287.67
-878607.195922506,-842958.215161894,287.83
-878621.007861711,-842973.938473619,289.85
-878634.932957253,-842989.545429098,293.05
-878648.744966766,-843005.268679233,298.95
-878662.669842526,-843020.87587613,300.8
-878676.481775221,-843036.599218024,307.54
-878690.406725468,-843052.206349635,299.96
-878704.218434204,-843067.929936648,311.41
-878717.429110625,-843083.076654939,313.6
-878731.353162544,-843098.683161688,315.46
-878745.165544552,-843114.40764311,320.68
-878758.977245355,-843130.131261053,316.13
-878772.78954844,-843145.855836078,323.03
-878786.60117033,-843161.579547619,325.9
-878800.413541657,-843177.304062871,329.77
-878814.224937471,-843193.028021389,332.8
-878828.037229885,-843208.752630243,336.84
-878841.84869395,-843224.476528977,334.66
-878855.660760277,-843240.201384817,334.32
-878869.47214543,-843255.92537715,337.18
-878883.284280015,-843271.650173202,337.86
-878896.381366484,-843286.913767765,341.9
-878910.193273535,-843302.63881159,344.09
-878924.004499425,-843318.362991892,345.94
-878937.816474746,-843334.08797592,345.77
-878951.515166793,-843349.929451993,348.63
-878965.327061102,-843365.65453146,348.13
-878979.138127074,-843381.378900796,383.67
-878992.837481232,-843397.221281547,nan
-879006.046551265,-843412.368204789,385.69
-879020.34788234,-843428.78807276,387.37
-879034.046318737,-843444.629846147,391.25
-879047.256057215,-843459.777667055,396.47
-879060.954556343,-843475.619384979,393.94
-879074.653800687,-843491.461910307,390.23
-879088.352065277,-843507.303882585,394.95
-879102.163553102,-843523.029440023,394.11
-879115.861879698,-843538.87135797,394.95
-879129.560804279,-843554.714236765,392.93
-879142.657135816,-843569.978702845,400
-879156.356121032,-843585.821527985,397.14
-879170.054273721,-843601.663646637,396.97
-879183.753024377,-843617.50672615,397.65
-879197.451089743,-843633.348945727,nan
-879211.149900312,-843649.19197272,nan
-879224.245975031,-843664.456733575,nan
-879238.546454354,-843680.877574593,nan
-879251.642443217,-843696.142434086,nan
-879265.228723904,-843712.102752336,426.61
-879278.926378671,-843727.945428825,432.51
-879292.624925891,-843743.78875928,432.85
-879306.322640592,-843759.63138323,440.93
-879319.30683804,-843775.014344641,446.82
-879333.004316774,-843790.857223667,451.04
-879346.70268797,-843806.700756655,456.76
-879360.40022665,-843822.543583133,455.41
-879373.98613772,-843838.504322075,458.61
-879387.081545416,-843853.769831196,460.64
-879400.779740586,-843869.613566717,459.29
-879414.364724172,-843885.573706127,454.57
-879428.062829909,-843901.417544398,455.92
-879441.759955843,-843917.26082964,459.96
-879455.457974253,-843933.104768837,457.94
-879468.440882921,-843948.487538602,456.76
-879482.13881263,-843964.331579405,460.47
-879495.83576253,-843980.175067182,460.3
-879509.533604914,-843996.019208914,nan
-879522.628728026,-844011.285058951,463.5
-879536.326483818,-844027.129300463,467.04
-879549.910859745,-844043.090117409,460.47
-879563.006641621,-844058.356873006,463.33
-879576.703476207,-844074.20050959,460.8
-879590.400908649,-844090.045107152,459.96
-879603.49577364,-844105.311252572,462.99
-879617.193266809,-844121.1557964,462.82
-879630.889927479,-844136.999633685,462.66
-879643.985305931,-844152.266836455,465.86
-879657.68188001,-844168.110773522,467.37
-879671.379199257,-844183.955518056,465.69
-879684.586229001,-844199.104810736,nan
-879698.283316423,-844214.949806764,468.55
-879711.377842243,-844230.216341577,470.24
-879725.074990416,-844246.061283854,473.77
-879738.281712879,-844261.210916183,474.45
-879751.978776563,-844277.055956417,466.7
-879765.073134184,-844292.322684487,466.87
-879778.882399265,-844308.05081912,464.68
-879791.9766738,-844323.317642947,465.02
-879805.673566408,-844339.162880922,470.24
-879818.880197335,-844354.312637988,469.9
-879832.576858088,-844370.158127479,469.9
-879845.783410058,-844385.30797672,470.57
-879858.878265057,-844400.575797271,471.75
-879872.686459333,-844416.303505592,472.76
-879886.383098485,-844432.149037441,473.27
-879899.58949254,-844447.299071029,473.6
-879912.796489888,-844462.450059904,474.78
-879926.49221492,-844478.294980172,478.83
-879939.699280694,-844493.44590765,478.66
-879952.906160935,-844508.59703339,480.85
-879966.714224811,-844524.324915161,476.3
-879979.808709338,-844539.593163445,475.96
-879993.014831064,-844554.743515419,480.68
-880006.823417189,-844570.472447931,480.51
-880020.029461974,-844585.622890321,478.99
-880033.23625743,-844600.774134436,484.38
-880047.043937671,-844616.50244818,479.84
-880060.250656186,-844631.653782716,482.19
-880074.058405577,-844647.382035397,481.01
-880087.264899727,-844662.533613951,480
-880100.470714355,-844677.684326531,481.69
-880113.677279647,-844692.835840844,480.85
-880127.484725743,-844708.564431141,482.7
-880140.691214093,-844723.716035874,483.2
-880153.896875503,-844738.866928227,483.71
-880167.704993323,-844754.59641386,483.04
-880180.911366589,-844769.748153693,481.35
-880194.11691292,-844784.899181141,484.05
-880207.924913664,-844800.628805056,486.07
-880221.130383053,-844815.779922922,465.69
-880234.336603097,-844830.931842532,466.19
-880248.256205028,-844846.543626219,467.88
-880261.462350146,-844861.695634491,467.04
-880274.667520875,-844876.847084006,468.38
-880288.362923831,-844892.694055805,466.7
-880301.568163058,-844907.845443858,464.51
-880314.774152936,-844922.997633666,466.36
-880328.581013661,-844938.726915347,466.03
-880341.786926594,-844953.879195574,467.2
-880354.992012601,-844969.0307634,468.72
-880368.799545037,-844984.76094044,470.91
-880382.004554102,-844999.912598683,467.54
-880395.812155747,-845015.642714605,473.77
-880408.904408792,-845030.91185977,468.38
-880422.11008954,-845046.064411954,469.06
-880435.916783239,-845061.7939109,468.72
-880449.122239551,-845076.946707168,469.39
-880462.215265454,-845092.216644397,471.25
-880476.021839991,-845107.946283452,470.57
-880489.114635306,-845123.216470115,471.75
-880502.921129482,-845138.946203543,474.28
-880516.013989206,-845154.216332291,476.64
-880529.820255515,-845169.946313771,476.13
-880542.913032146,-845185.216538276,475.46
-880556.004977814,-845200.486053864,478.83
-880569.812059148,-845216.216780713,483.88
-880582.903774207,-845231.486545744,479.67
-880596.598214763,-845247.334634813,482.36
-880609.802554667,-845262.487074066,481.69
-880622.894933206,-845277.75774015,478.66
-880636.588457571,-845293.605219385,482.87
-880649.793467122,-845308.758554361,488.26
-880662.88507914,-845324.028453575,488.76
-880676.691690051,-845339.759712407,488.59
-880689.783218977,-845355.029707377,490.28
-880703.477320198,-845370.878188955,491.63
-880716.681195355,-845386.031151317,490.61
-880729.773387761,-845401.302047343,488.59
-880743.579944585,-845417.033388796,488.59
-880756.783702631,-845432.186488018,492.64
-880769.875771785,-845447.457526243,492.97
-880783.681420684,-845463.188250683,490.78
-880796.885850376,-845478.342243891,491.63
-880810.089600733,-845493.495370926,494.49
-880823.294101707,-845508.64929977,495.67
-880837.099447158,-845524.380361948,498.03
-880850.303871184,-845539.53438121,496.68
-880863.507468318,-845554.687688019,499.37
-880877.313485441,-845570.419645608,498.7
-880890.517005628,-845585.573042832,499.54
-880903.721276426,-845600.727241873,500.38
-880917.526387718,-845616.458580603,502.07
-880930.730581569,-845631.612870064,501.39
-880944.046562137,-845646.649132962,504.43
-880957.250534126,-845661.803663779,506.45
-880970.45461557,-845676.958085524,512
-880984.259681862,-845692.689498409,514.53
-880997.463538754,-845707.844164332,512.51
-881010.666716365,-845722.997964025,510.99
-881023.983270354,-845738.035240805,511.5
-881037.18622609,-845753.189281866,506.28
-881050.991888536,-845768.921679809,511.84
-881064.307546829,-845783.958327404,507.96
-881077.511178227,-845799.113258965,504.26
-881090.714130365,-845814.267324274,506.61
-881104.030471029,-845829.304856019,507.12
-881117.835006613,-845845.036876652,503.58
-881131.151276446,-845860.074493446,501.23
-881144.354720492,-845875.229645964,509.31
-881157.670131344,-845890.266589667,508.8
-881170.986296808,-845905.304331681,504.76
-881184.301491779,-845920.341511473,501.06
-881198.219390744,-845935.957055673,503.42
-881211.53451688,-845950.994318742,504.09
-881224.850545269,-845966.032226331,503.08
-881238.16575081,-845981.069417898,501.23
-881251.481563305,-845996.107561592,504.76
-881264.796700603,-846011.144835455,503.75
-881278.11244485,-846026.183061455,499.37
-881291.427513904,-846041.220417613,500.38
-881304.743337566,-846056.258572099,499.88
-881318.772657397,-846071.75652905,501.06
-881332.088414229,-846086.794765037,499.71
-881345.403989268,-846101.833195999,498.7
-881358.718889135,-846116.870757104,503.92
-881372.147221814,-846131.791745434,499.88
-881385.461907764,-846146.829540893,504.09
-881398.890178191,-846161.750606188,504.43
-881412.204797894,-846176.788482174,498.87
-881426.23479815,-846192.287360604,502.24
-881439.54949871,-846207.325164254,500.72
-881452.977496434,-846222.246538217,498.03
-881466.404823001,-846237.167038734,503.75
-881479.832760454,-846252.088487878,505.1
-881493.260815471,-846267.009820766,501.39
-881506.687903939,-846281.930587895,498.03
-881520.115898692,-846296.851995961,503.41
-881533.542926891,-846311.77283827,503.25
-881547.572648794,-846327.272065831,503.92
-881560.999616214,-846342.192984217,501.56
-881574.427489926,-846357.114543533,503.08
-881587.854544797,-846372.035383232,505.27
-881601.282210525,-846386.957171592,502.24
-881614.821919297,-846401.760683045,500.89
-881628.249526741,-846416.682544798,507.63
-881641.789181194,-846431.486126046,502.57
-881655.216730355,-846446.408061194,505.77
-881669.358902256,-846461.790221598,507.29
-881682.785603918,-846476.711473825,507.29
-881696.325938007,-846491.515952695,505.44
-881709.865309474,-846506.319862236,509.48
-881723.405591215,-846521.124409101,512.17
-881736.832178301,-846536.045806326,508.13
-881750.372405723,-846550.850422991,507.29
-881763.911670515,-846565.654470331,506.61
-881778.053625033,-846581.036913832,505.27
-881791.705577034,-846595.723603008,503.75
-881805.245701298,-846610.528354677,502.74
-881818.784862926,-846625.332537028,506.62
-881832.437532969,-846640.0200782,506.28
-881845.977580682,-846654.824930062,506.95
-881859.629415573,-846669.511776587,504.43
-881873.169412909,-846684.316694643,504.09
-881886.821201346,-846699.003603742,505.6
-881900.473904012,-846713.691146529,509.48
-881914.012890293,-846728.495559666,510.99
-881928.267321654,-846743.760932365,516.05
-881941.919018785,-846758.447965533,516.22
-881955.571482362,-846773.135786312,515.37
-881969.223282787,-846787.822726308,516.55
-881982.875701867,-846802.510607848,515.54
-881996.528246494,-846817.198365831,520.59
-882010.179832383,-846831.885550895,524.3
-882023.832332518,-846846.573369634,521.77
-882037.48387391,-846861.260615455,520.26
-882051.248959042,-846875.831187356,520.26
-882064.900605702,-846890.518338172,516.22
-882078.552870996,-846905.206430555,520.93
-882092.317256313,-846919.776175114,523.46
-882105.969479065,-846934.46432644,519.25
-882119.733677922,-846949.034280241,516.89
-882133.386005957,-846963.722336553,519.92
-882147.150954858,-846978.293102891,520.76
-882160.802451667,-846992.980460893,524.64
-882174.567361925,-847007.551282523,526.32
-882188.820437126,-847022.816634355,522.11
-882202.472657485,-847037.504839659,523.96
-882215.634951714,-847051.497206236,524.13
-882229.287129892,-847066.18546974,525.14
-882242.938349298,-847080.873160351,521.44
-882256.590335139,-847095.561638595,522.62
-882270.241657895,-847110.249235983,522.45
-882283.780788773,-847125.055267512,521.77
-882297.432853766,-847139.743684729,521.77
-882310.971145579,-847154.549025203,523.79
-882324.510347759,-847169.355002942,521.44
-882338.048587221,-847184.160411417,518.24
-882351.587737053,-847198.966457155,514.19
-882364.411338211,-847213.311646013,515.04
-882377.95043416,-847228.117760738,513.69
-882391.375741203,-847243.040813055,509.98
-882404.801954665,-847257.964506223,510.83
-882418.227990119,-847272.888390989,508.64
-882431.653354638,-847287.811402071,505.94
-882445.079329823,-847302.735362026,506.28
-882457.79003787,-847317.198166837,506.28
-882471.216099196,-847332.122048849,504.59
-882484.641193824,-847347.045365201,506.28
-882497.954352851,-847362.086843438,506.28
-882511.266541188,-847377.127759579,506.45
-882524.090720646,-847391.473993672,506.28
-882537.403631996,-847406.515746647,506.28
-882550.715868452,-847421.556629465,506.28
-882564.141711412,-847436.480780868,505.6
-882576.851978637,-847450.944092575,507.46
-882590.164903987,-847465.985853376,508.97
-882603.476858633,-847481.027052087,509.65
-882616.789715738,-847496.068895191,506.11
-882630.101750055,-847511.110022161,505.94
-882642.812638855,-847525.574291067,506.11
-882656.125394179,-847540.616256649,506.95
-882669.550046602,-847555.540116268,508.13
-882682.862735683,-847570.582162382,505.6
-882695.572852119,-847585.045677987,507.12
-882708.772451869,-847600.205508607,507.12
-882722.084248505,-847615.246921676,507.63
-882734.794903728,-847629.71146989,506.45
-882748.107421368,-847644.753721583,507.12
-882761.419116226,-847659.795257128,507.29
-882774.129671432,-847674.259924908,507.12
-882787.441298633,-847689.301541778,506.95
-882800.640792742,-847704.461518451,505.44
-882813.952201744,-847719.503373472,506.62
-882826.549877849,-847734.085613407,506.28
-882839.862005838,-847749.128308837,506.61
-882853.173459009,-847764.170134029,506.45
-882865.771027229,-847778.752500439,507.96
-882878.969363235,-847793.9121346,507.12
-882891.679758646,-847808.377013752,507.96
-882904.878169014,-847823.536580369,506.78
-882918.077181912,-847838.697103079,507.79
-882930.787473459,-847853.162105175,510.15
-882943.985772076,-847868.321803021,506.28
-882956.582935847,-847882.904622412,506.11
-882969.781158842,-847898.064408565,506.95
-882982.980132337,-847913.224996718,506.28
-882995.576395685,-847927.807188621,504.93
-883008.775293554,-847942.967865083,504.76
-883021.973364635,-847958.1278289,506.78
-883034.457381484,-847972.82850045,505.94
-883047.656163562,-847987.98931166,505.44
-883060.252386901,-848002.571567154,505.27
-883073.450945347,-848017.732620794,506.45
-883085.934163094,-848032.432561833,507.12
-883099.1327919,-848047.593551414,503.58
-883112.217510556,-848062.871585318,506.11
-883124.814332588,-848077.454817528,508.3
-883137.899906271,-848092.733548122,510.66
-883150.382922146,-848107.433718796,508.8
-883163.581207474,-848122.595089088,512
-883176.06414314,-848137.29535106,508.13
-883189.149551543,-848152.574270365,505.94
-883201.633045644,-848167.27553679,510.99
-883214.717581759,-848182.553793978,507.96
-883227.802864305,-848197.832856693,509.48
-883240.285594185,-848212.533351627,511.67
-883253.370645031,-848227.812663725,510.83
-883265.853292743,-848242.513251618,508.13
-883278.938407974,-848257.792504787,508.8
-883291.421614092,-848272.494097157,510.83
-883304.505857042,-848287.772688199,507.12
-883316.989129041,-848302.474219366,508.64
-883330.073288335,-848317.75290563,508.97
-883342.556330107,-848332.45468393,512.17
-883355.640405743,-848347.733465419,512.51
-883368.123513405,-848362.435182508,512.85
-883381.208294003,-848377.714816587,512.68
-883393.69038281,-848392.416023451,512.34
-883406.775079746,-848407.695752756,512.51
-883419.257234458,-848422.396898398,513.01
-883432.341699656,-848437.676877116,513.18
-883444.82456081,-848452.378873091,512
-883457.908301816,-848467.658035475,512.85
-883470.504072021,-848482.242473867,512.68
-883482.985875555,-848496.944003872,513.69
-883496.070282088,-848512.224064161,507.29
-883508.552151543,-848526.925532928,513.86
-883521.636326318,-848542.205842644,514.03
-883534.231903355,-848556.790502727,512.68
-883547.315355998,-848572.069994339,511.67
-883559.797851677,-848586.772404746,512.51
-883572.881072555,-848602.052145795,512.68
-883585.363486062,-848616.754649162,512.68
-883597.958081332,-848631.338773539,512.85
-883611.041967718,-848646.619412511,513.01
-883623.5242603,-848661.322053094,512.51
-883636.607422541,-848676.601875677,513.52
-883649.089632955,-848691.30460922,513.52
-883662.285584491,-848706.467005172,512
-883674.767714687,-848721.169830011,509.98
-883687.249804173,-848735.872700767,511.67
-883700.445638552,-848751.035232169,511.5
-883712.927647822,-848765.738194223,514.19
-883726.010521697,-848781.018346035,509.81
-883738.605481747,-848795.603714804,510.83
-883751.086433361,-848810.306210904,512.17
-883764.283009662,-848825.469570985,510.83
-883776.877856661,-848840.055070208,513.52
-883789.358689301,-848854.757701862,511.33
-883802.555150469,-848869.921195633,513.52
-883815.149095835,-848884.506067894,512.17
-883828.345333213,-848899.669804228,514.36
-883840.826944117,-848914.37321998,513.86
-883853.533827127,-848928.840521142,512.85
-883866.729951381,-848944.004389414,511.5
-883879.323711347,-848958.589476647,510.15
-883891.918223081,-848973.175363878,510.99
-883905.226504234,-848988.22089823,510.49
-883917.820943614,-849002.806869985,510.83
-883930.52840865,-849017.275172513,510.32
-883943.234903986,-849031.742911096,512
-883956.430918748,-849046.906927322,513.02
-883969.137345671,-849061.37474698,513.35
-883981.844676412,-849075.843208998,513.02
-883995.266726625,-849090.771912809,512.68
-884007.973056043,-849105.239849367,512.51
-884020.680289287,-849119.708428282,511.84
-884034.101309371,-849134.636643507,512
-884046.921558066,-849148.987572808,512.85
-884059.628547531,-849163.456421225,512.51
-884073.049624448,-849178.384594928,513.35
-884085.869783398,-849192.735634248,513.18
-884098.688976462,-849207.086106234,510.83
-884111.5090772,-849221.43721717,511.16
-884124.929886898,-849236.365692858,512
-884137.749928907,-849250.716876297,511.84
-884150.569793585,-849265.068249856,510.83
-884163.388988817,-849279.418747461,512
-884176.810468065,-849294.348128288,512.34
-884189.629604569,-849308.698698395,512.68
-884202.562455468,-849322.932468055,511.33
-884215.382324234,-849337.283865523,510.66
-884228.802897893,-849352.212634799,511.5
-884241.735816895,-849366.446351525,510.32
-884254.667773796,-849380.679497504,509.65
-884267.487529441,-849395.031035677,509.98
-884280.420222401,-849409.265005597,511.33
-884293.352249753,-849423.498096099,510.99
-884306.284892109,-849437.732130781,508.3
-884319.103748507,-849452.083049602,506.61
-884332.036338364,-849466.317150767,507.46
-884344.969051179,-849480.551129967,507.96
-884357.900801877,-849494.784538428,508.8
-884370.833464095,-849509.018582385,508.64
-884383.765952743,-849523.252813076,507.46
-884396.697775808,-849537.48616432,507.29
-884409.743347478,-849551.602684154,506.28
-884422.675121841,-849565.836098433,508.97
-884435.607511177,-849580.070456923,507.29
-884448.653162788,-849594.186912632,507.46
-884461.584714867,-849608.420576689,509.98
-884474.630321549,-849622.537091973,509.82
-884487.561824922,-849636.770819069,510.66
-884500.005724979,-849650.309437972,507.63
-884512.937968633,-849664.543984776,508.97
-884525.982548981,-849678.660015385,509.98
-884538.914892222,-849692.89447085,510.49
-884551.959427637,-849707.010561036,509.48
-884564.290062538,-849720.667119704,510.83
-884577.33534193,-849734.784026225,508.8
-884590.266799662,-849749.017849469,513.69
-884603.312034123,-849763.134815573,505.77
-884616.244231697,-849777.369459339,508.64
-884628.686975022,-849790.907763904,509.31
-884641.732291707,-849805.024663386,509.65
-884654.663480752,-849819.258796946,508.13
-884667.106947701,-849832.797944517,510.49
-884680.152198296,-849846.914931767,512.34
-884693.083315669,-849861.149158218,507.12
-884705.526866028,-849874.688236896,508.3
-884718.571902205,-849888.805466328,510.15
-884731.50309624,-849903.039631254,507.46
-884743.946433352,-849916.578949859,506.61
-884756.990614894,-849930.695509569,509.48
-884770.03571179,-849944.812701279,506.78
-884782.365797994,-849958.469929,507.46
-884795.410061791,-849972.58642206,510.83
-884807.74010054,-849986.243710483,509.65
-884820.785108308,-850000.361019892,509.48
-884833.715962401,-850014.595587244,505.27
-884846.760925241,-850028.712956231,503.42
-884859.090868634,-850042.370366862,507.79
-884872.134998381,-850056.487037194,504.59
-884884.57809698,-850070.026669674,503.25
-884897.508831133,-850084.261392148,501.23
-884909.952034345,-850097.80092751,503.08
-884922.883508763,-850112.036469726,503.41
-884935.92752786,-850126.153286673,501.56
-884948.257305845,-850139.810909345,502.74
-884961.188855074,-850154.046391724,501.39
-884973.631010911,-850167.585468513,501.23
-884986.562511879,-850181.821013123,500.38
-884999.005412488,-850195.360904752,501.73
-885011.936076666,-850209.595754072,499.71
-885024.980578811,-850223.713690206,502.24
-885037.309401045,-850237.370769041,504.59
-885050.240780188,-850251.606470489,500.72
-885062.68357032,-850265.14650662,500.21
-885075.614112677,-850279.381512775,501.56
-885088.056859053,-850292.92160623,502.24
-885100.988141675,-850307.15743214,502.4
-885113.430055772,-850320.696825393,502.74
-885126.361290131,-850334.932713532,501.39
-885139.404802076,-850349.050158221,501.56
-885151.734346572,-850362.708114477,501.23
-885164.665358952,-850376.944251715,503.25
-885177.107310998,-850390.483634975,502.74
-885190.038275111,-850404.719834447,504.76
-885202.367574463,-850418.378068241,504.59
-885215.297848323,-850432.61341964,502.74
-885228.228736973,-850446.849715454,503.58
-885240.558110623,-850460.507888666,503.75
-885253.488160594,-850474.743490901,505.1
-885265.817484976,-850488.401726454,508.64
-885278.747484786,-850502.637392643,503.41
-885291.678396252,-850516.873694242,502.4
-885303.894234076,-850530.65007293,507.29
-885316.824304975,-850544.885682661,508.47
-885329.153355694,-850558.54423063,506.28
-885341.970895337,-850572.898561636,502.4
-885354.299106452,-850586.556416048,506.78
-885367.116590312,-850600.910816077,502.4
-885380.046383351,-850615.146744061,505.44
-885392.262178413,-850628.923203526,507.46
-885405.079577382,-850643.277708386,506.78
-885418.009291169,-850657.513736151,508.3
-885430.225002826,-850671.290297869,507.79
-885443.042168435,-850685.645062102,507.96
-885455.971951442,-850699.881035108,508.8
-885468.187431216,-850713.657853622,507.63
-885481.004660407,-850728.012568151,507.63
-885493.820923507,-850742.366715479,510.32
-885506.036466516,-850756.143483332,506.95
-885518.852671917,-850770.497701392,511.67
-885531.6697852,-850784.85255827,512.34
-885543.771794788,-850798.74751121,514.53
-885556.588059963,-850813.101682963,508.97
-885569.405084534,-850827.45664809,510.15
-885582.221143,-850841.811046021,508.3
-885594.323177832,-850855.705991564,511.33
-885607.139965187,-850870.061219506,513.86
-885619.842772328,-850884.533507901,509.65
-885632.659499551,-850898.888809173,518.91
-885644.761409283,-850912.78390349,517.23
-885657.464120113,-850927.256306845,513.69
-885670.280756705,-850941.611718077,510.99
-885682.983403573,-850956.084198157,515.54
-885695.686657467,-850970.557629602,514.19
-885707.901732317,-850984.334964047,514.87
-885720.604282873,-850998.807559086,516.89
-885733.307440447,-851013.281105503,516.89
-885746.010713603,-851027.754536539,517.39
-885758.713016792,-851042.227403795,517.56
-885770.81460792,-851056.122875354,516.38
-885783.516994347,-851070.595665459,515.54
-885796.219987776,-851085.06940696,516.89
-885808.9230968,-851099.54303307,519.08
-885821.625235846,-851114.016095401,517.73
-885834.32827898,-851128.48979993,514.87
-885847.030500684,-851142.962786071,516.55
-885859.733329371,-851157.436723624,518.4
-885872.436273667,-851171.910545777,518.57
-885885.138247978,-851186.383804157,519.75
-885897.727773128,-851200.975678513,519.92
-885910.430616661,-851215.449619983,517.56
-885922.530881284,-851229.344948082,519.92
-885935.233659519,-851243.818967,520.09
-885947.822255431,-851258.41024798,520.26
-885960.524817273,-851272.884501633,517.9
-885973.11412997,-851287.476623693,518.24
-885985.815835514,-851301.950199853,512.51
-885999.00668164,-851317.120461046,514.53
-886011.106862827,-851331.015907022,512
-886023.695883559,-851345.608350675,512.85
-886036.398390518,-851360.082690027,518.4
-886048.986699676,-851374.674304902,516.72
-886061.575611895,-851389.266874614,511.33
-886074.878829013,-851404.318639071,512.85
-886087.467817464,-851418.911138661,511.33
-886100.056620496,-851433.503835483,511.84
-886112.644746847,-851448.095662607,510.66
-886125.347012954,-851462.570285845,503.41
-886137.934919006,-851477.162351101,506.61
-886150.523725317,-851491.755061898,500.89
-886163.225740113,-851506.229960808,498.7
-886175.813686271,-851520.821997456,500.05
-886188.402384073,-851535.414834305,500.89
-886200.990107976,-851550.007110772,500.22
-886213.578732144,-851564.600032776,499.2
-886226.76891292,-851579.77107151,499.2
-886239.469931336,-851594.245457478,500.55
-886252.058446324,-851608.838506583,495.5
-886264.64613604,-851623.430840627,494.32
-886277.234428758,-851638.024129568,496
-886289.822833294,-851652.617306401,501.39
-886303.012002041,-851667.78784855,501.23
-886315.600183628,-851682.381266278,500.72
-886328.301107894,-851696.855783134,500.55
-886340.889366435,-851711.449129646,506.78
-886353.477439504,-851726.042673431,506.95
-886366.666422167,-851741.213433003,508.97
-886379.254569583,-851755.806908292,509.14
-886391.841743075,-851770.399823213,511.67
-886405.031401055,-851785.571472366,509.81
-886417.732870394,-851800.047033413,509.98
-886430.3199347,-851814.640075438,511.84
-886443.50948157,-851829.811854769,511.33
-886456.096620238,-851844.404828281,508.97
-886468.684361855,-851858.998756744,512
-886481.873007153,-851874.16991035,513.35
-886494.460823139,-851888.763770296,513.52
-886507.048453625,-851903.357827545,512.17
-886520.236985793,-851918.52911308,509.82
-886532.824690654,-851933.123101805,512
-886545.41142157,-851947.716530171,510.15
-886558.600629044,-851962.888705303,510.32
-886571.301679439,-851977.364759335,508.97
-886584.489876159,-851992.536418087,509.31
-886597.07739753,-852007.130620116,509.48
-886610.265667308,-852022.302212436,507.46
-886622.852965665,-852036.896655411,504.59
-886636.0411598,-852052.068336035,507.79
-886648.628532556,-852066.662710466,504.26
-886661.817290765,-852081.835391827,505.6
-886674.403800784,-852096.42909478,503.08
-886687.592632064,-852111.601709698,503.58
-886700.178919055,-852126.195653608,501.73
-886713.254196191,-852141.486439223,506.11
-886725.841344078,-852156.081073936,505.94
-886739.029084897,-852171.253264304,504.93
-886751.616158475,-852185.847985218,506.45
-886764.803972381,-852201.020109126,501.23
-886777.390822914,-852215.615071013,503.41
-886790.578561178,-852230.787283227,506.61
-886803.767049708,-852245.960297815,500.72
-886816.353788433,-852260.555389536,504.76
-886829.427916509,-852275.845832597,503.25
-886842.616289221,-852291.018981934,504.59
-886855.202125779,-852305.613447463,504.09
-886868.390422845,-852320.786685108,504.76
-886880.862829516,-852335.499186762,505.1
-886894.050900155,-852350.67266926,501.23
-886906.637523319,-852365.267911785,498.87
-886919.824878666,-852380.440570095,502.91
-886932.899323142,-852395.732297231,496
-886945.485044153,-852410.326913549,494.49
-886958.673072091,-852425.500464312,497.18
-886971.145051737,-852440.213438365,491.46
-886984.333002007,-852455.387079191,493.98
-886997.407391787,-852470.678884931,489.27
-887009.992922806,-852485.27372062,485.9
-887023.067082152,-852500.565774654,485.9
-887036.254088025,-852515.738838946,481.52
-887048.726763407,-852530.452690919,485.73
-887061.913542819,-852545.626000091,485.56
-887074.386137968,-852560.339943359,485.06
-887087.460240596,-852575.63207772,485.06
