X,Y,yr,doy,top,bed,thk
-904073.2125371058,-856118.4035752608,2014,129,227.23,21.75,205.48
-904091.1210520318,-856115.2682532704,2014,129,224.79,17.97,206.82
-904109.0304131145,-856112.1333823963,2014,129,224.49,21.88,202.61
-904127.0528894191,-856108.8772150386,2014,129,227.23,24.11,203.12
-904144.3555850307,-856105.1672099072,2014,129,225.45,20.65,204.8
-904162.2641511697,-856102.0308467058,2014,129,222.46,21.03,201.43
-904180.2877184014,-856098.7743683379,2014,129,222.47,22.38,200.09
-904197.5905421019,-856095.063486189,2014,129,224.86,19.73,205.14
-904215.4992568588,-856091.9262248705,2014,129,225.17,16.32,208.84
-904232.8021639797,-856088.2147619146,2014,129,216.47,16.89,199.58
-904250.7119194596,-856085.0774999005,2014,129,219.49,18.4,201.1
-904268.1287637465,-856081.2451938136,2014,129,216.83,16.24,200.59
-904286.0378215979,-856078.1065826244,2014,129,215.99,19.1,196.89
-904303.9469313736,-856074.967670514,2014,129,213.67,16.28,197.39
-904321.3639023005,-856071.1344803051,2014,129,215,11.72,203.29
-904338.6678528979,-856067.4220221778,2014,129,210.96,12.06,198.91
-904356.6911052492,-856064.1617869805,2014,129,214.99,16.59,198.4
-904373.994195001,-856060.4481516483,2014,129,214.22,15.49,198.74
-904392.0175429872,-856057.187314511,2014,129,211.3,17.44,193.85
-904409.5495088034,-856053.2329699921,2014,129,210.46,13.74,196.72
-904426.9668670036,-856049.3978608636,2014,129,204.17,7.79,196.38
-904444.8763553855,-856046.256562018,2014,129,203.87,4.29,199.58
-904462.2944404216,-856042.4217747272,2014,129,201.73,3.33,198.4
-904479.7119177458,-856038.5857861935,2014,129,203.18,7.14,196.04
-904497.7355443385,-856035.3231430582,2014,129,197.42,-2.33,199.75
-904515.1529536009,-856031.4867222075,2014,129,202.44,0.17,202.28
-904532.5713438874,-856027.6506037436,2014,129,193.39,1.56,191.83
-904550.1028230981,-856023.6931421132,2014,129,196.33,1.63,194.7
-904568.1266325999,-856020.4292949158,2014,129,187.27,-0.19,187.45
-904585.5443465105,-856016.591540583,2014,129,188.7,-2.63,191.33
-904603.0767366845,-856012.6339396035,2014,129,186.81,-0.3,187.12
-904620.6085179952,-856008.6751327647,2014,129,187.33,-7.71,195.03
-904638.0261930819,-856004.8366570116,2014,129,189.02,-7.86,196.89
-904655.558047224,-856000.8772600883,2014,129,187.11,-15.84,202.95
-904673.0905825828,-855996.9184765725,2014,129,180.39,-22.06,202.44
-904690.7365004171,-855992.8380108073,2014,129,180.25,-22.03,202.28
-904708.3823039163,-855988.7574020409,2014,129,183.09,-16.83,199.92
-904725.9143015677,-855984.7968155859,2014,129,183.53,-18.24,201.77
-904743.5609702371,-855980.7163590606,2014,129,174.97,-22.08,197.05
-904760.6008123754,-855976.0611626399,2014,129,173.63,-23.43,197.05
-904778.3607382048,-855971.8588717952,2014,129,176.2,-22.54,198.74
-904795.5154111921,-855967.0833543687,2014,129,167.41,-25.43,192.84
-904813.275397786,-855962.8804596153,2014,129,173.05,-19.46,192.51
-904830.4293227606,-855958.1036012976,2014,129,168.2,-23.8,192
-904847.6978987183,-855953.206864279,2014,129,167.26,-19.52,186.78
-904864.9656985237,-855948.3090801004,2014,129,170.22,-16.22,186.44
-904882.3476509148,-855943.2903405407,2014,129,175.89,-15.1,190.99
-904899.0100076917,-855937.8192443876,2014,129,171.98,-15.82,187.79
-904916.5058216292,-855932.6795658142,2014,129,172.57,-12.7,185.26
-904933.2815296092,-855927.0864781989,2014,129,170.15,-16.96,187.12
-904950.8921448664,-855921.8264404846,2014,129,171.93,-16.03,187.96
-904967.7816954849,-855916.1124152715,2014,129,175.2,-10.57,185.77
-904984.7860221693,-855910.2783364353,2014,129,171.87,-15.59,187.45
-905001.1832357914,-855903.8697874249,2014,129,175.44,-8.65,184.09
-905018.1869087799,-855898.0342185155,2014,129,175.41,-9.52,184.93
-905034.8128495885,-855891.3848113734,2014,129,171.51,-11.22,182.74
-905051.3239999216,-855884.854889595,2014,129,173.02,-11.74,184.76
-905068.063880117,-855878.0843828688,2014,129,175.75,-5.98,181.73
-905084.6889698078,-855871.4333615255,2014,129,173.08,-7.13,180.21
-905100.8224465478,-855864.0888955002,2014,129,175.79,-6.44,182.23
-905116.9550927151,-855856.7434018496,2014,129,169.8,-5.52,175.33
-905133.2024700101,-855849.277848185,2014,129,171.61,-4.56,176.17
-905149.4490147312,-855841.8112626035,2014,129,172.51,-5.51,178.02
-905165.2038926809,-855833.6512629006,2014,129,172.83,1.37,171.45
-905180.9579204824,-855825.490243158,2014,129,175.84,-2.52,178.36
-905196.7125382728,-855817.329864224,2014,129,171.68,-5.16,176.84
-905212.6951838607,-855808.927966869,2014,129,170.82,-3.83,174.65
-905227.9565838461,-855800.0722763378,2014,129,170.29,-4.86,175.16
-905243.8251383901,-855791.7903853338,2014,129,171.57,-2.58,174.15
-905259.2003630603,-855782.8136216354,2014,129,172.59,-2.74,175.33
-905274.5761575187,-855773.8375067925,2014,129,170.31,-1.82,172.13
-905289.3455689051,-855764.2876936734,2014,129,173.74,-3.1,176.84
-905304.7205586556,-855755.3101567153,2014,129,167.27,-5.86,173.14
-905319.4897949866,-855745.7598473857,2014,129,168.89,-10.31,179.2
-905334.372747685,-855736.0888899713,2014,129,168.72,-12,180.72
-905349.2557556953,-855726.417526631,2014,129,167.04,-9.8,176.84
-905363.5313782617,-855716.1719259752,2014,129,166.27,-14.95,181.22
-905378.4140408366,-855706.5002331937,2014,129,170.01,-9.53,179.54
-905392.6902462464,-855696.254913108,2014,129,166.84,-16.23,183.08
-905407.0794972535,-855685.8880387731,2014,129,163.07,-15.8,178.86
-905421.4692810669,-855675.5218387374,2014,129,164.42,-17.31,181.73
-905435.3665125443,-855664.4614740964,2014,129,166.09,-12.6,178.7
-905449.642264473,-855654.2152300677,2014,129,163.29,-13.05,176.34
-905463.4251492908,-855643.2751544011,2014,129,163.51,-14.51,178.02
-905477.2072596289,-855632.3339514125,2014,129,160.74,-14.75,175.5
-905491.1039779829,-855621.2726985642,2014,129,160.99,-17.71,178.7
-905504.2798979244,-855609.7588131955,2014,129,160.93,-21.14,182.06
-905518.062407151,-855598.8177138063,2014,129,161.46,-13.53,174.99
-905531.238194596,-855587.3032596253,2014,129,157.2,-17.96,175.16
-905544.41368778,-855575.7887623407,2014,129,155.95,-20.56,176.51
-905557.5891853555,-855564.2739058622,2014,129,158.9,-19.63,178.53
-905570.7635936248,-855552.7582551579,2014,129,153.46,-22.54,176
-905583.3321762828,-855540.6698935593,2014,129,152.25,-25.27,177.52
-905596.507230991,-855529.154442125,2014,129,154.04,-20.11,174.15
-905609.0753503592,-855517.0658617072,2014,129,154.34,-25.37,179.71
-905622.2501071368,-855505.5500164577,2014,129,148.64,-28.21,176.84
-905634.8180618378,-855493.4609011139,2014,129,145.94,-26.36,172.3
-905647.4996294896,-855481.2511558189,2014,129,149.24,-24.4,173.64
-905660.0672605665,-855469.161670417,2014,129,143.87,-27.76,171.62
-905672.0280493818,-855456.4989573812,2014,129,142.39,-28.22,170.61
-905684.4812827469,-855444.5298789097,2014,129,149.34,-24.81,174.15
-905696.4417271661,-855431.8668245281,2014,129,147.29,-29.38,176.68
-905708.2880795292,-855419.3242148529,2014,129,144.63,-32.88,177.52
-905720.2480222327,-855406.6609856931,2014,129,144.97,-33.22,178.19
-905732.0940255305,-855394.1180463393,2014,129,144.41,-33.44,177.85
-905743.9398551269,-855381.5749429369,2014,129,139.96,-38.57,178.53
-905755.7853617286,-855369.0318335737,2014,129,142.97,-44.82,187.79
-905767.0240990322,-855355.9154260191,2014,129,137.9,-43.83,181.73
-905778.8693995764,-855343.3718388918,2014,129,143.7,-45.94,189.64
-905790.1076163804,-855330.2552865635,2014,129,140.81,-51.86,192.68
-905801.2318914833,-855317.2590532332,2014,129,147.83,-49.23,197.05
-905812.4698801687,-855304.1420498698,2014,129,141.93,-46.7,188.63
-905823.5937813406,-855291.1455265762,2014,129,142.57,-45.56,188.13
-905834.9451395288,-855277.9077595912,2014,129,148.61,-50.64,199.24
-905845.4618648145,-855264.3380275079,2014,129,145.34,-52.39,197.73
-905856.5851963637,-855251.3410768806,2014,129,151.08,-49.68,200.76
-905867.1023211984,-855237.7718321892,2014,129,147.55,-55.06,202.61
-905878.2251234252,-855224.7747595315,2014,129,150.03,-55.11,205.14
-905888.7410572052,-855211.2045005246,2014,129,150.42,-53.03,203.45
-905899.142903683,-855197.7547513141,2014,129,149.02,-52.25,201.27
-905909.6584356602,-855184.1842386058,2014,129,151.22,-54.59,205.81
-905919.4530289638,-855170.1613793223,2014,129,148.94,-56.54,205.48
-905929.8541220042,-855156.7114208138,2014,129,153.26,-56.6,209.85
-905939.6482955999,-855142.688336797,2014,129,155.19,-55.67,210.87
-905949.4430508438,-855128.6658953152,2014,129,151.73,-57.95,209.69
-905959.2367969776,-855114.6425948296,2014,129,150.67,-59.18,209.85
-905968.9164567931,-855100.7398327588,2014,129,154.1,-59.46,213.56
-905978.5959065898,-855086.836965061,2014,129,155.16,-60.76,215.92
-905988.388866003,-855072.8135006459,2014,129,156.52,-58.89,215.41
-905997.4617725507,-855058.338377841,2014,129,150.12,-58.56,208.68
-906007.1405827613,-855044.4352001658,2014,129,150.02,-58.82,208.84
-906016.2122508035,-855029.9591399652,2014,129,156.25,-55.8,212.04
-906025.1698322274,-855015.6036446618,2014,129,154.98,-54.87,209.85
-906034.8479988542,-855001.7001678091,2014,129,152.8,-62.44,215.24
-906043.8059383689,-854987.3452402013,2014,129,152.12,-56.73,208.84
-906052.7628608692,-854972.9894751007,2014,129,155,-64.45,219.45
-906061.8334154821,-854958.5129641795,2014,129,158.78,-58.82,217.6
-906070.6760412438,-854944.2776844375,2014,129,155.03,-60.22,215.24
-906079.6330946437,-854929.9224095001,2014,129,153.96,-65.49,219.45
-906088.5891309857,-854915.5662971254,2014,129,154.36,-64.59,218.95
-906097.5449457841,-854901.2100979433,2014,129,157.75,-62.21,219.96
-906106.500389831,-854886.8539701018,2014,129,157.76,-57.82,215.58
-906115.342864111,-854872.6188558827,2014,129,159.56,-58.55,218.11
-906124.2978669935,-854858.2625556282,2014,129,155.33,-66.82,222.15
-906133.2527975342,-854843.9060104334,2014,129,156.79,-69.73,226.53
-906142.2075065273,-854829.5493784484,2014,129,157.13,-70.07,227.2
-906151.0489550073,-854815.3140811005,2014,129,154.18,-65.28,219.45
-906159.8893901517,-854801.0779487973,2014,129,155.26,-67.73,222.99
-906168.7296075537,-854786.8417320818,2014,129,155.75,-64.05,219.79
-906177.5696072142,-854772.6054309598,2014,129,155.95,-68.22,224.17
-906186.5240117608,-854758.249120319,2014,129,155.56,-70.8,226.36
-906195.3635740485,-854744.0126492035,2014,129,154.24,-69.42,223.67
-906204.089095396,-854729.8967716468,2014,129,156.23,-69.12,225.35
-906212.9282240896,-854715.660132916,2014,129,154.61,-70.4,225.01
-906221.7679307187,-854701.4241602396,2014,129,156.6,-69.08,225.69
-906230.6066239296,-854687.1873527184,2014,129,157.41,-72.66,230.07
-906239.331283766,-854673.0711434631,2014,129,155.51,-76.58,232.09
-906247.5624147699,-854658.2616013167,2014,129,153,-72.86,225.85
-906256.4012448377,-854644.0253002658,2014,129,153.47,-72.22,225.69
-906265.1254007263,-854629.9086923369,2014,129,150.93,-69.2,220.13
-906273.4695091522,-854614.9784012832,2014,129,152.25,-70.57,222.82
-906282.306882741,-854600.7411047342,2014,129,154.43,-68.06,222.49
-906291.0311793804,-854586.6250055418,2014,129,155.69,-75.05,230.74
-906299.8681193691,-854572.3875414307,2014,129,155.13,-76.62,231.75
-906308.0976604769,-854557.5774820936,2014,129,154.21,-78.21,232.42
-906316.9341574453,-854543.3398573032,2014,129,152.63,-78.44,231.08
-906325.7712324605,-854529.1028984812,2014,129,153,-77.91,230.91
-906334.6072939291,-854514.8651049782,2014,129,149.96,-81.12,231.08
-906342.8359264581,-854500.0547484059,2014,129,149.72,-77.48,227.2
-906351.6715449014,-854485.8167942505,2014,129,149.06,-74.94,224
-906359.9005152198,-854471.0070433854,2014,129,145.88,-78.13,224
-906368.7356906434,-854456.768928579,2014,129,146.22,-78.28,224.51
-906376.9634070764,-854441.9582828656,2014,129,145.35,-79.16,224.51
-906385.3054694774,-854427.0276170737,2014,129,146.57,-81.14,227.71
-906393.5327183879,-854412.2168337542,2014,129,146.32,-84.25,230.57
-906401.9871432133,-854397.1647318084,2014,129,143.99,-85.57,229.56
-906410.3276995304,-854382.2331044053,2014,129,142.53,-88.04,230.57
-906418.5550400893,-854367.4228632794,2014,129,143.77,-87.14,230.91
-906426.8951249178,-854352.4910960909,2014,129,143.75,-85.64,229.39
-906435.2349730016,-854337.5592584646,2014,129,143.42,-84.79,228.21
-906443.0818473514,-854321.9350091465,2014,129,139.1,-84.56,223.67
-906451.4212123855,-854307.0030376596,2014,129,145.26,-83.45,228.72
-906459.1530236288,-854291.4986304196,2014,129,141.18,-87.2,228.38
-906467.492703559,-854276.5672763485,2014,129,146.08,-88.2,234.28
-906475.3377793395,-854260.9420385689,2014,129,136.97,-87.37,224.34
-906483.068840394,-854245.4374596665,2014,129,135.95,-87.71,223.67
-906490.9142021594,-854229.8128605775,2014,129,138.31,-84.85,223.16
-906498.0374022808,-854213.7358478168,2014,129,137.67,-87.85,225.52
-906505.8822464092,-854198.1111455046,2014,129,137.62,-88.23,225.85
-906513.0049178804,-854182.034047896,2014,129,136.38,-86.78,223.16
-906520.7345510809,-854166.5293706541,2014,129,136.66,-90.38,227.03
-906528.0849841281,-854150.2114970665,2014,129,131.53,-93.31,224.84
-906535.3206016247,-854134.0135537664,2014,129,134.51,-87.98,222.49
-906542.4430021476,-854117.9370437445,2014,129,139.28,-89.27,228.55
-906549.6780791302,-854101.7390218648,2014,129,136.23,-84.4,220.63
-906556.7991473685,-854085.6616851508,2014,129,135.59,-86.56,222.15
-906564.0344799269,-854069.4643347207,2014,129,135.24,-87.25,222.49
-906571.2687450573,-854053.266194528,2014,129,137.6,-86.4,224
-906577.8960960545,-854036.4965302319,2014,129,136.99,-84.32,221.31
-906585.1296618197,-854020.2984769888,2014,129,133.39,-84.21,217.6
-906592.3639014428,-854004.1009757391,2014,129,135.83,-86.48,222.32
-906598.9896117699,-853987.3304751206,2014,129,138.86,-87.17,226.02
-906606.3370232566,-853971.0121710886,2014,129,139.76,-89.29,229.05
-906612.9621657702,-853954.241614796,2014,129,140.93,-88.63,229.56
-906620.1945064815,-853938.0432201381,2014,129,140.85,-89.04,229.9
-906626.9335951055,-853921.152624733,2014,129,134.47,-90.55,225.01
-906633.7851606681,-853904.1406774463,2014,129,134.35,-93.53,227.88
-906640.5236648904,-853887.2500310371,2014,129,135.43,-89.58,225.01
-906647.8685975529,-853870.9307612986,2014,129,134.71,-92.99,227.71
-906654.6065273305,-853854.0400564903,2014,129,134.89,-93.16,228.04
-906661.4570741059,-853837.0278379401,2014,129,135.06,-92.48,227.54
-906668.8018094045,-853820.7093669979,2014,129,133.12,-96.27,229.39
-906675.6517750327,-853803.6970873126,2014,129,131.19,-99.88,231.08
-906682.5022413266,-853786.6855306274,2014,129,133.2,-92.15,225.35
-906689.3516157572,-853769.6731973039,2014,129,133.42,-96.98,230.4
-906696.8090609615,-853753.2336800002,2014,129,133.36,-93.51,226.87
-906703.6577029758,-853736.2214429174,2014,129,132.09,-95.78,227.88
-906710.5069947077,-853719.2097705617,2014,129,129.63,-96.39,226.02
-906717.3551945362,-853702.1973216308,2014,129,133.17,-97.57,230.74
-906724.317579167,-853685.0648484437,2014,129,129.25,-105.87,235.12
-906731.1650365454,-853668.0525032757,2014,129,131.03,-104.59,235.62
-906738.1268231961,-853650.9199737465,2014,129,130.44,-101.31,231.75
-906745.2011905856,-853633.6659158664,2014,129,129.54,-99.18,228.72
-906752.0485507647,-853616.6542373478,2014,129,130.74,-94.78,225.52
-906759.0086406501,-853599.5208722538,2014,129,129.54,-96.14,225.69
-906765.9684303892,-853582.3874785634,2014,129,129.56,-92.42,221.98
-906772.3210601532,-853564.6828058067,2014,129,127.77,-92.86,220.63
-906779.2808891984,-853547.5502713277,2014,129,127.79,-89.64,217.43
-906786.2397706712,-853530.4168003338,2014,129,129.02,-86.4,215.41
-906793.3120131826,-853513.1625443567,2014,129,129.04,-86.03,215.08
-906800.2709395695,-853496.0299231835,2014,129,125.47,-87.42,212.89
-906807.3425749494,-853478.7756072659,2014,129,127.58,-86.15,213.73
-906814.3010477714,-853461.6427697436,2014,129,122.19,-87.33,209.52
-906821.2582750429,-853444.5093123183,2014,129,124.28,-89.95,214.23
-906828.329797358,-853427.255656587,2014,129,126.97,-87.43,214.4
-906835.2865710362,-853410.12198286,2014,129,127.25,-91.03,218.28
-906841.7496021822,-853392.2965104153,2014,129,124.53,-90.21,214.74
-906848.7057654568,-853375.1627871516,2014,129,124.5,-91.59,216.09
-906855.7760656266,-853357.9090201702,2014,129,125.03,-90.22,215.24
-906862.237356794,-853340.0827420455,2014,129,125.8,-89.78,215.58
-906869.1934037985,-853322.9496893359,2014,129,126.82,-89.77,216.59
-906876.2619876817,-853305.695091131,2014,129,122.96,-91.95,214.91
-906882.609500765,-853287.9902747541,2014,129,122.35,-92.73,215.08
-906889.6774695966,-853270.7356252872,2014,129,124.98,-89.42,214.4
-906896.6323037068,-853253.6024651079,2014,129,124.31,-89.42,213.73
-906903.0917103135,-853235.7760757577,2014,129,124.52,-90.05,214.57
-906910.1595559955,-853218.5220941437,2014,129,123.87,-86.66,210.53
-906916.6184783182,-853200.695511468,2014,129,125.04,-86.66,211.71
-906923.6855577669,-853183.4416359682,2014,129,126.26,-82.59,208.84
-906930.7516847954,-853166.1868224015,2014,129,125.39,-83.45,208.84
-906937.2104579312,-853148.3609323351,2014,129,124.24,-84.43,208.68
-906944.3894290052,-853130.9854484142,2014,129,122.81,-87.38,210.19
-906951.4554283612,-853113.7313008435,2014,129,124.03,-84.31,208.34
-906958.1403156172,-853095.6639547168,2014,129,124.02,-87.52,211.54
-906965.3184996498,-853078.2882244709,2014,129,121,-84.48,205.48
-906972.4962254737,-853060.9126203146,2014,129,119.76,-85.54,205.31
-906986.1311422775,-853025.7115444826,2014,129,119.17,-88.32,207.5
-906999.9910367518,-852990.2682191586,2014,129,124.67,-86.87,211.54
-907007.167200029,-852972.8924713031,2014,129,125.02,-85.51,210.53
-907013.7360657452,-852954.94558174,2014,129,125.08,-82.59,207.67
-907021.0251869173,-852937.4489914405,2014,129,124.82,-82.84,207.67
-907028.314939788,-852919.952958003,2014,129,124.27,-80.7,204.97
-907034.9956237937,-852901.8844668708,2014,129,127.3,-77.5,204.8
-907042.284591843,-852884.3885322654,2014,129,121.05,-84.6,205.64
-907049.572597996,-852866.8916560342,2014,129,125.04,-78.92,203.96
-907056.2529558032,-852848.8240050831,2014,129,124.54,-81.78,206.32
-907063.5403259756,-852831.3270694311,2014,129,125.87,-81.63,207.5
-907070.9415982364,-852813.7102138434,2014,129,126.3,-82.38,208.68
-907077.73389711,-852795.5207928959,2014,129,128.6,-78.39,206.99
-907085.0209607253,-852778.0246693381,2014,129,126.41,-81.42,207.83
-907092.4206233019,-852760.4068080076,2014,129,128.8,-80.72,209.52
-907099.8206153135,-852742.7898181477,2014,129,126.71,-83.48,210.19
-907106.6114525091,-852724.6004564475,2014,129,129.18,-79.16,208.34
-907113.8973941546,-852707.1040441887,2014,129,125.98,-83.04,209.01
-907121.2956276129,-852689.4862070169,2014,129,128.55,-80.13,208.68
-907128.6944882062,-852671.868924649,2014,129,131.13,-78.89,210.02
-907136.0920844312,-852654.2510155366,2014,129,131.03,-76.46,207.5
-907142.8822277972,-852636.062118455,2014,129,131.54,-76.29,207.83
-907150.1656366005,-852618.5649501703,2014,129,132.06,-78.3,210.36
-907157.5632169519,-852600.9475337033,2014,129,129.29,-75.01,204.3
-907164.9595329043,-852583.3294905627,2014,129,131.02,-78.49,209.52
-907172.3564760429,-852565.712002185,2014,129,129.47,-82.4,211.88
-907179.144034058,-852547.5223883557,2014,129,128.24,-83.81,212.04
-907186.6538620536,-852529.7840281038,2014,129,130.92,-82.81,213.73
-907193.9353651747,-852512.2866588301,2014,129,128.52,-84.03,212.55
-907201.331025735,-852494.6690354983,2014,129,132.45,-83.8,216.25
-907208.7254218576,-852477.0507856051,2014,129,130.43,-79.93,210.36
-907215.3987629507,-852458.9824482778,2014,129,135.66,-81.43,217.1
-907222.7925160418,-852441.364136365,2014,129,135.83,-74.53,210.36
-907230.0733802804,-852423.8671937428,2014,129,135.16,-73.35,208.51
-907237.3529847254,-852406.3696265845,2014,129,136.01,-75.7,211.71
-907244.138389919,-852388.1805380875,2014,129,135.99,-78.24,214.23
-907251.4175048606,-852370.6827524838,2014,129,138.99,-79.96,218.95
-907258.6971029922,-852353.1856818533,2014,129,138.11,-80.16,218.28
-907265.9754413038,-852335.6879867598,2014,129,139.35,-76.91,216.25
-907272.5326834407,-852317.7402836222,2014,129,137.92,-80.36,218.28
-907279.8103881443,-852300.2425304094,2014,129,135.9,-81.87,217.77
-907287.0887248385,-852282.745333796,2014,129,140.24,-74.5,214.74
-907294.4792966641,-852265.1266896426,2014,129,139.51,-74.39,213.9
-907301.0352521305,-852247.1788983006,2014,129,139.74,-77.52,217.27
-907308.3116930431,-852229.6810182509,2014,129,142.08,-78.89,220.97
-907315.4752780487,-852212.3045207316,2014,129,134.31,-79.08,213.39
-907322.6376078211,-852194.9274008145,2014,129,140.64,-69.89,210.53
-907329.7997770434,-852177.5500906036,2014,129,144.32,-68.23,212.55
-907336.9624342206,-852160.1734972215,2014,129,142.31,-72.1,214.4
-907344.1238361446,-852142.7962814963,2014,129,141.53,-74.05,215.58
-907351.2858747763,-852125.4196242291,2014,129,142.25,-76.36,218.61
-907358.4466581414,-852108.0423446541,2014,129,142.71,-75.9,218.61
-907365.4946064821,-852090.7864561427,2014,129,140.18,-73.54,213.73
-907372.5414528702,-852073.529788886,2014,129,143.68,-73.41,217.1
-907379.70211033,-852056.1531641834,2014,129,142.69,-75.59,218.28
-907386.7483450834,-852038.8964359612,2014,129,143.2,-75.58,218.78
-907393.7949237843,-852021.640584781,2014,129,142.51,-74.93,217.43
-907400.8405492024,-852004.3837965522,2014,129,142.42,-72.99,215.41
-907408.0001252412,-851987.0068887196,2014,129,142.04,-70.68,212.72
-907415.0449903288,-851969.7501979396,2014,129,141.95,-71.78,213.73
-907421.9770434684,-851952.6149075786,2014,129,142.17,-72.06,214.23
-907429.0214502204,-851935.357999398,2014,129,141.54,-64.95,206.49
-907436.0662010063,-851918.1019682325,2014,129,141.82,-67.7,209.52
-907442.9965519621,-851900.9658430496,2014,129,139.14,-65.83,204.97
-907450.6492699354,-851884.2807639804,2014,129,138.87,-67.28,206.15
-907457.578877608,-851867.1447315669,2014,129,139.82,-63.3,203.12
-907472.0467365528,-851833.4441583183,2014,129,137.93,-63,200.93
-907478.9762492835,-851816.3087817034,2014,129,138.67,-64.61,203.29
-907485.9048131575,-851799.1724700811,2014,129,136.15,-63.77,199.92
-907493.4415495504,-851782.6072489888,2014,129,135.13,-56.87,192
-907500.2568901395,-851765.5924718204,2014,129,135.62,-57.4,193.01
-907507.6794772142,-851749.1481800949,2014,129,134.01,-57.65,191.67
-907514.6076585177,-851732.0124895751,2014,129,133.62,-60.91,194.53
-907521.4213205392,-851714.996875897,2014,129,134.41,-58.26,192.68
-907528.8439960986,-851698.5530609776,2014,129,134.01,-59.68,193.69
-907535.6569261817,-851681.5375448555,2014,129,134.2,-57.63,191.83
-907542.3570919259,-851664.6434487476,2014,129,134.99,-57.85,192.84
-907549.7781166555,-851648.1987741094,2014,129,133.99,-60.03,194.02
-907556.477705837,-851631.3046199571,2014,129,132.09,-58.4,190.49
-907563.7847566309,-851614.98072773,2014,129,132.89,-59.96,192.84
-907570.4836228685,-851598.0866748446,2014,129,132.19,-58.12,190.32
-907577.7901147294,-851581.7627088762,2014,129,132.69,-58.8,191.5
-907584.4877576862,-851564.8676921012,2014,129,132.59,-52.34,184.93
-907591.7944882186,-851548.5444007828,2014,129,132.19,-56.95,189.14
-907598.3781595436,-851531.7701905664,2014,129,131.49,-56.8,188.3
-907605.6843333371,-851515.4468264927,2014,129,139.45,-48.51,187.96
-907612.2674369945,-851498.6725619629,2014,129,125.53,-53.67,179.2
-907619.4595147,-851482.4701500018,2014,129,132.26,-46.43,178.7
-907626.2688299208,-851465.4540974041,2014,129,130.01,-51.21,181.22
-907633.4605017538,-851449.2514552069,2014,129,129.57,-46.77,176.34
-907639.9290859834,-851432.5979512696,2014,129,127.64,-49.2,176.84
-907647.1202098044,-851416.3952401358,2014,129,122.79,-53.89,176.68
-907653.5882352167,-851399.7416855133,2014,129,128.73,-42.05,170.78
-907660.169356057,-851382.9672382239,2014,129,129.02,-39.4,168.42
-907667.2462776206,-851366.8853001678,2014,129,129.31,-39.96,169.26
-907673.7134621397,-851350.2316740649,2014,129,129.58,-41.71,171.29
-907680.7898422119,-851334.1496698782,2014,129,128.92,-33.94,162.86
-907687.2564701354,-851317.4959939949,2014,129,128.78,-29.87,158.65
-907694.3321601383,-851301.414082117,2014,129,129.23,-28.58,157.81
-907700.7982314675,-851284.7603564697,2014,129,126.94,-27,153.94
-907707.873528565,-851268.678220074,2014,129,129.15,-24.29,153.43
-907714.2256832349,-851252.1453237423,2014,129,128.34,-30.48,158.82
-907721.3004409878,-851236.0631222103,2014,129,129.03,-27.6,156.63
-907727.6520456289,-851219.5301788006,2014,129,132.42,-21.52,153.94
-907734.8388197955,-851203.3262822204,2014,129,127.4,-22.49,149.9
-907741.1906700311,-851186.7940390413,2014,129,128.04,-26.07,154.11
-907748.1501998735,-851170.8318418061,2014,129,125.96,-17.54,143.5
-907754.614849341,-851154.1786679844,2014,129,128.95,-16.06,145.01
-907761.5738441681,-851138.216407474,2014,129,124.13,-20.88,145.01
-907767.924596593,-851121.6840710279,2014,129,126.79,-19.9,146.7
-907774.9963990978,-851105.6008610466,2014,129,127.33,-19.37,146.7
-907781.3466015214,-851089.0684775705,2014,129,125.45,-14.17,139.62
-907788.3045284447,-851073.1060914856,2014,129,121.11,-18.17,139.29
-907794.6541830691,-851056.5736618428,2014,129,120.64,-12.75,133.39
-907801.6115771071,-851040.6112134601,2014,129,123.69,-10.2,133.9
-907807.9598860021,-851024.0779896462,2014,129,121.01,-11.03,132.04
-907814.9175450869,-851008.1162270039,2014,129,121.25,-9.11,130.36
-907821.1519807822,-850991.703850377,2014,129,117.56,-5.05,122.61
-907827.5002643846,-850975.1713102859,2014,129,115.67,-6.61,122.27
-907833.9607933759,-850958.5171082084,2014,129,118.87,-4.59,123.45
-907840.8040604108,-850942.6761250057,2014,129,118.48,-5.82,124.3
-907847.1507206095,-850926.1427718408,2014,129,113.29,-6.45,119.75
-907854.1067757655,-850910.1808313972,2014,129,112.99,-6.42,119.41
-907860.339575813,-850893.7683306914,2014,129,114.8,-4.45,119.24
-907866.6862107877,-850877.235661264,2014,129,117.26,2.56,114.7
-907873.5273589919,-850861.393784794,2014,129,111.63,-1.88,113.52
-907879.8734483802,-850844.8610701563,2014,129,113.79,-0.07,113.85
-907886.2184621041,-850828.3275886432,2014,129,106.35,0.07,106.27
-907893.0588158948,-850812.4856264683,2014,129,106.93,2.17,104.76
-907899.404082077,-850795.9528476772,2014,129,109.61,3.17,106.44
-907905.6351239231,-850779.5400481434,2014,129,107.16,-1.47,108.63
-907911.8665421186,-850763.1281376509,2014,129,107.42,2.83,104.59
-907918.0968889898,-850746.7154620307,2014,129,107.43,2.34,105.1
-907924.9367168705,-850730.874112385,2014,129,107.77,0.48,107.29
-907931.1665246425,-850714.4613942304,2014,129,102.48,-2.78,105.26
-907937.6234298383,-850697.8075890592,2014,129,105,2.6,102.4
